protein,fiber_type,resistance,terbutaline
SRP9,I,0.3102712444994076,-0.006416792131635254
SRP9,II,0.21175262989963017,-0.2983696271889637
SRPRB,I,0.2014773573500521,0.07261513461054583
SRPRB,II,0.14496852391985948,0.19722734287225677
SRSF1,I,-0.13546047572959274,0.25811466067216726
SRSF1,II,-0.10672613934347575,0.17314663609294811
SRSF3,I,0.5285344511139367,0.08694933503025168
SRSF3,II,0.30331477173922267,0.01674769254489794
SRSF7,I,0.7631506947905485,-0.2239623731308631
SRSF7,II,-0.013417952768942124,0.44344070691037746
SSB,I,0.198348516177632,0.11430157014370483
SSB,II,0.040923738714668145,-0.039390528812267046
SSBP1,I,-0.12493914309584245,-0.049450493065331
SSBP1,II,0.0117572222202591,-0.20681145069126838
SSPN,I,-0.26344997521647173,-0.02763148841291879
SSPN,II,-0.14303469778888833,-0.05191377914192404
SSR1,I,0.7343137440694633,0.09445141964455249
SSR1,II,-0.24358864631508914,0.06638310175663993
SSR4,I,0.5947990293161671,0.1258996254712428
SSR4,II,0.04395636170935724,0.15909458829610834
ST13,I,-0.06001527823299619,0.04947339273144977
ST13,II,0.1394646469811649,-0.07428372743928587
STAC3,I,-0.3506670882179413,-0.029648007420604198
STAC3,II,-0.25769338403362174,0.03442121203417662
STAM,I,0.7289596671106585,-0.03517833755468658
STAM,II,-0.07946936946237777,0.05454334039950501
STAT5B,I,-0.4941864671111329,0.27109574157638505
STAT5B,II,-0.2210544541410993,-0.16612372726202077
STBD1,I,0.13061678789920247,0.09129745494691736
STBD1,II,0.11303519025925435,-0.01236241876935873
STIM1,I,-0.207377966228709,0.17970890189419123
STIM1,II,0.03510568716944862,0.17785364890686214
STIP1,I,0.13206820421246718,0.04250506056552329
STIP1,II,0.1583127678350844,-0.0320628378768267
STK24,I,-0.10480950523384742,-0.030346545143647572
STK24,II,-0.18127721580214443,0.10350109005546468
STOM,I,0.10992257024008444,0.14227261408657513
STOM,II,0.149262972940007,0.15655908235236415
STOML2,I,-0.19346501721856463,-0.015782533614369935
STOML2,II,0.12701158118751654,0.02831513935530235
STRAP,I,0.07431262799455521,0.06708018443688218
STRAP,II,0.17493729441387007,-0.0024399383501489957
STRN3,I,-0.03958661126339332,0.04842205559046789
STRN3,II,0.15303487647602143,0.06400720404788585
STUB1,I,-0.1847083817005772,0.18603496476684248
STUB1,II,0.0429814321430535,-0.1454196484804197
STX12,I,0.6641648546082338,0.2776233964272849
STX12,II,0.1546120107215026,0.3246618625136543
STX4,I,-0.19941019740758342,0.11786864864229603
STX4,II,0.208304783711027,-0.06122636718331783
STX7,I,0.36093451642730867,0.06342323743873379
STX7,II,0.34956308525799934,-0.015227234619897168
STXBP3,I,-0.07210679198013738,0.1426918576474496
STXBP3,II,-0.10453667661520005,0.1705763013614924
SUB1,I,0.4022204643118203,0.19771892898083843
SUB1,II,-0.03335197082844288,-0.02628409601321054
SUCLA2,I,-0.3662021840378148,-0.18341976661584689
SUCLA2,II,-0.10654268569109604,-0.2927121881031474
SUCLG1,I,-0.31076081768932945,-0.1745294118109991
SUCLG1,II,-0.05589819086771297,-0.40182245883673123
SUCLG2,I,-0.24751639332043368,-0.07325530795497014
SUCLG2,II,0.0834313898798742,-0.20722727858665868
SUGT1,I,0.07394611358809147,0.0804777890252625
SUGT1,II,0.24689139383478942,-0.002690866696562525
SULT1A3,I,-0.7260812897171749,-0.24566366225673372
SULT1A3,II,0.17061953525769713,-0.04428913166060089
SUMO1,I,-0.12388373869981564,-0.13623003512243534
SUMO1,II,0.0715875654448233,-0.05802366843730825
SUMO2,I,0.19635544920354547,0.10365927324274629
SUMO2,II,0.022676082657743013,0.09028099001815892
SUN2,I,0.07013903237092212,0.3917061950758638
SUN2,II,0.2107560927800307,0.2113767137016652
SUOX,I,-0.1659900518924606,0.08471928632983516
SUOX,II,-0.24638215651932982,-0.5078899874298917
SURF1,I,-0.2971475831190534,-0.03854954836341156
SURF1,II,0.08512846736297153,-0.006411990510986214
SVIL,I,-0.032544595158171825,0.1855066116730749
SVIL,II,0.13751481901657536,0.21684143616042043
SYAP1,I,0.24341622220096917,0.040350183269596496
SYAP1,II,0.007379515381571444,-0.30515023980313194
SYNC,I,0.04547046984082096,0.3714672229277243
SYNC,II,0.14691095998749626,0.14748648329504296
SYNCRIP,I,0.2226974622024225,0.21375597130833263
SYNCRIP,II,0.22563530141629462,0.21336014043723836
SYNE2,I,0.17652909009695783,0.16519827245935126
SYNE2,II,-0.18609439126479144,0.09038261449642312
SYNJ2BP,I,-0.11774442388807214,-6.040795775806082e-4
SYNJ2BP,II,-0.009263096916071412,-0.23392499591056234
SYNM,I,-0.0965184340912855,-0.009923187346350013
SYNM,II,0.08473734707346492,-0.06429058310140127
SYNPO,I,-0.2962054144723843,-0.20155419730536664
SYNPO,II,-0.1217891591367053,-0.283909029190805
SYNPO2,I,0.06826958683227476,0.10521180902894536
SYNPO2,II,0.25759421235462665,0.14659998304116906
SYNPO2L,I,0.05391959680847843,0.06595180461804613
SYNPO2L,II,0.10573639083438846,-0.01876792534577702
SYPL2,I,-0.22422852815488273,0.12813310488418386
SYPL2,II,0.11689142776008299,-0.03957978622288646
TACC2,I,-0.1206070540995187,-0.13560627374094805
TACC2,II,0.10457900081062754,0.09701221922204277
TACO1,I,-0.36055514515188075,-0.16655939991018825
TACO1,II,-0.179029104073549,-0.2327185749309706
TAF15,I,0.2322019563020675,0.0762403186780325
TAF15,II,-0.04212135434800812,0.23551335332962578
TAGLN,I,-0.48554056753127817,-0.10285972400015658
TAGLN,II,0.15579876184092023,-0.2693729883183118
TAGLN2,I,0.6932797801001522,-0.017548228626732946
TAGLN2,II,0.10029867921941538,0.19685446458601952
TALDO1,I,0.39692930342096994,0.10287510688471194
TALDO1,II,0.03951586489927039,0.1384963080270641
TARDBP,I,-0.12757056883539494,0.1946132422785955
TARDBP,II,-0.12248691480522322,0.1994946065896094
TARS,I,NA,-0.6673891492490704
TARS,II,-0.07119759858105246,-0.02886366775331655
TATDN1,I,-0.10993422079994122,0.02608608454896291
TATDN1,II,0.08472997850912667,-0.04492440335677136
TBC1D17,I,-0.22009280824271496,0.19042169634577114
TBC1D17,II,0.14654583294870127,-0.1580598820517213
TBC1D4,I,0.46236663642927534,-0.14265621565898678
TBC1D4,II,-0.24067162111649515,-0.33179329732924695
TBCA,I,0.2088801103476958,0.17867999911026133
TBCA,II,0.1539865321078604,0.0674034032124416
TBCB,I,0.8143483951433195,0.013803962573108154
TBCB,II,0.47074365528099826,-0.01988554390049065
TBCC,I,-0.3302033911190532,0.060038058207363555
TBCC,II,-0.26367960643685573,0.12704350144502405
TCAP,I,-0.22345283177939126,0.06867679902287176
TCAP,II,-0.14675644924759146,-0.2740742907805167
TCEB1,I,-0.15169253209402278,0.0602308244766852
TCEB1,II,0.21673449529876843,-0.1761876240200717
TCEB2,I,-0.040194670240814086,0.11285534615770118
TCEB2,II,-0.020689291220023165,0.014525781794879844
TCP1,I,0.23672651483204607,0.2075471214888818
TCP1,II,0.1538918269677756,0.10249898191221025
TECR,I,0.621193171703978,-0.14184810178977347
TECR,II,-0.20296329973199057,-0.05815021812566471
TF,I,0.30450121267253394,-0.03971580508118212
TF,II,0.3804759753935425,0.04876036934640352
TFAM,I,-0.14835687057033858,-0.009205878871444913
TFAM,II,-0.25965576313663363,-0.2175934633128822
TFG,I,0.23539328429318726,0.21256598600396218
TFG,II,-0.22397686837600528,0.4602848303307304
TFRC,I,-0.5682888003965706,-0.04079234111845813
TFRC,II,0.14164858441853578,-0.46447214902196876
TGFBI,I,-0.07927677502229002,0.16820528083811923
TGFBI,II,-0.13374691098717428,0.044796383884452805
TGM2,I,0.18021274191803802,0.4168101324602356
TGM2,II,0.3303153665216201,0.1909971944765337
THAP4,I,0.017445604808959354,-0.04528517648115719
THAP4,II,-0.17742045468160153,-0.25324819953246297
THNSL1,I,0.043711049176663866,0.012220085606951323
THNSL1,II,0.16707000344231115,-0.4878366568038459
THOP1,I,0.04471644328655192,-0.04766702643359298
THOP1,II,0.20295020019432397,-0.10697055041023074
THY1,I,0.9713675554558306,0.5538289784697216
THY1,II,1.2862771776243387,0.20914960459939946
TIGAR,I,0.40419631963500713,-0.008968923491738945
TIGAR,II,0.06364568712507435,0.40269711676263215
TIMM10,I,-0.15525045576220695,-0.20031322142459052
TIMM10,II,0.04742479712142389,-0.23535891691879587
TIMM13,I,-0.13297368887464117,-0.02249321698264472
TIMM13,II,0.023067572480432563,-0.267219551379368
TIMM21,I,-0.1719292081560145,-0.16490327091886078
TIMM21,II,0.07330400692400496,-0.2803269505335942
TIMM22,I,-0.45680354453209404,0.05935455706476967
TIMM22,II,0.1771079852525057,-0.08098908778424378
TIMM44,I,-0.27544077655403726,0.06853754334338547
TIMM44,II,0.04205739503863759,-0.004601778222248794
TIMM50,I,-0.35836914243885154,-0.09780476382615887
TIMM50,II,0.24025870231995583,0.03710791184303623
TIMM8A,I,-0.1771889909435951,-0.11481422767159637
TIMM8A,II,-0.3993449114405603,-0.2826893161186522
TIMM8B,I,-0.1581480606177914,-0.16912736241615745
TIMM8B,II,-0.05284621555459853,-0.4001342310373467
TIMM9,I,-0.20489946534713382,-0.11391583344345554
TIMM9,II,0.08866980964458127,-0.35116440368157226
TINAGL1,I,-0.2498053724385579,-0.2125611677795252
TINAGL1,II,-0.10774422991774354,-0.28243996336877686
TIPRL,I,0.21659919070140177,0.04125155574063969
TIPRL,II,0.23125262557599457,-0.03360255639611953
TKT,I,0.7899480088256698,0.1206170081883889
TKT,II,-0.007286354155952024,0.09833216653385257
TLN1,I,0.18187068408575233,0.07259843255209707
TLN1,II,0.17699680125384587,0.11369004071836475
TLN2,I,-0.10263358365834918,-0.02717391009612003
TLN2,II,-0.1710354869350177,-0.03371290814182082
TMED10,I,0.24323923349178678,0.0430450259207071
TMED10,II,0.0917355995113287,0.09376179564282679
TMED4,I,-0.056279121600192994,0.33583615311510817
TMED4,II,-0.03764444562116753,0.12216412559542372
TMED7,I,0.526505352880189,0.007495974483556189
TMED7,II,0.24320761777633018,0.19884680475376976
TMED9,I,0.1391853949541105,0.3471419069578624
TMED9,II,0.13408782588202373,0.2861054648851686
TMEM109,I,-0.2095841695541856,0.16710378622611224
TMEM109,II,-0.12743041492944118,0.1100818946633154
TMEM11,I,-0.3442066110564083,-0.1431282020173247
TMEM11,II,0.09920917818641506,-0.18425685384948412
TMEM126A,I,-0.3531675262284537,-0.10128542690152696
TMEM126A,II,-0.44317191026833247,-0.3604001262207355
TMEM143,I,-0.30424483386143003,-0.15967408720856235
TMEM143,II,-0.14509299407868448,-0.39045305065478997
TMEM205,I,0.23251389819761492,0.1423731828986655
TMEM205,II,0.054112862216652236,0.09281579185107229
TMEM256,I,0.26117699324142585,-0.16865145489766692
TMEM256,II,0.5841147985501642,-0.433596719991996
TMEM43,I,0.33641919295277134,0.2008106837039022
TMEM43,II,0.5831550144606856,0.19715502586678016
TMLHE,I,-0.36842350388390394,-0.1785716824665296
TMLHE,II,-0.09177230081604759,-0.2720709614204941
TMOD1,I,0.0018987326162682092,0.16539097423868873
TMOD1,II,0.33077228601348363,0.012802058888375711
TMOD4,I,-0.2256326988108722,-0.12553168898336728
TMOD4,II,-0.14129437218611285,-0.18589891858582064
TMPO,I,0.25322005393206276,0.06043996772765281
TMPO,II,0.07094822799375754,0.029449715795593672
TMSB10,I,0.6631830932658084,0.030527075119052505
TMSB10,II,0.3973054649409633,-0.03417350246876527
TMSB4X,I,0.8341594982852811,0.0689276394671862
TMSB4X,II,0.5454193871900395,0.2499889400200388
TMX1,I,0.04778934645343012,0.2158964320697775
TMX1,II,0.1415517458032447,0.2771757423792329
TMX2,I,-0.3753354394704953,-0.32005070301585636
TMX2,II,-0.2006163786897115,0.15133149828671683
TMX3,I,0.027369216944749093,0.13636436265032123
TMX3,II,0.018435869496057133,-0.06073022124624927
TMX4,I,-0.40089198597736597,0.1047521914597064
TMX4,II,0.14355602325814254,-0.06841673577305556
TNNC1,I,-0.36419005188949277,-0.04094672217076168
TNNC1,II,1.2545928531731183,0.06137107138706366
TNNC2,I,0.3143152612938844,0.11873693280498092
TNNC2,II,-0.18731341927594158,-0.22696606684586573
TNNI1,I,-0.2020737245539342,0.081103338206396
TNNI1,II,1.2552048620110314,0.08179964192168843
TNNI2,I,0.3550620398014454,0.42407047561867633
TNNI2,II,-0.04231397311682583,-0.17383291314469052
TNNT1,I,-0.21129584768559337,-0.07513091521372371
TNNT1,II,0.47951779475642486,-0.057739751540395755
TNNT3,I,0.08289122984199462,0.5949037449732129
TNNT3,II,-0.1962892535512588,-0.036763606668932525
TNPO1,I,0.003080548231405546,0.3177423058928511
TNPO1,II,0.4053330978830558,0.09622554403519586
TNS1,I,-0.24342856959657158,-0.03476057195245156
TNS1,II,-0.098766001545183,-0.13847278346719927
TNXB,I,0.07996890988607573,-0.20426022646491704
TNXB,II,0.16268924815546248,-0.18999760555188536
TOLLIP,I,0.15875978725424414,0.15560283591906676
TOLLIP,II,0.11592483204518578,0.2721422955729003
TOM1,I,-0.02943095572906199,0.24566632299609573
TOM1,II,-0.07844479255402859,0.26638138192915095
TOM1L2,I,0.3919926067550656,0.019696432012607963
TOM1L2,II,0.0028652909330719734,-0.1009604559393001
TOMM40,I,-0.029673867222139806,-0.15361992763825907
TOMM40,II,NA,0.477499822256485
TOMM70A,I,0.03400729426230166,0.0938279758792724
TOMM70A,II,0.3006731086228347,0.0989874158152501
TOR1AIP1,I,0.2640929358302504,-0.028682926250580755
TOR1AIP1,II,0.25149877964598666,0.021015938808429002
TPD52,I,0.5466582374231808,0.023708111025356162
TPD52,II,-0.23646548109854781,0.09305998599529881
TPD52L1,I,0.43157845402614975,0.13394359969242794
TPD52L1,II,0.75356036242022,0.2574762362748
TPD52L2,I,0.16214330843013233,0.19483416000273437
TPD52L2,II,0.0019784176306794077,0.19991651281965442
TPI1,I,-0.2638063918271258,-0.029383351514256015
TPI1,II,-0.1691740603195555,-0.0991420629990527
TPM1,I,-0.18849875832844074,-0.14213000689085356
TPM1,II,-0.2143435151838773,-0.13415914848473154
TPM2,I,-0.21382870174326638,-0.12016805392060147
TPM2,II,-0.12633929733542315,-0.12562569470122456
TPM3,I,-0.20965201998160715,-0.12709605783719324
TPM3,II,0.6658874410338087,-0.041482322953267925
TPM4,I,0.9140305404914818,-0.22855587142204967
TPM4,II,-0.09955243274063037,0.41455039958506085
TPMT,I,0.37170244759634574,0.03739089011445551
TPMT,II,0.19415604959822166,-0.21802457202404923
TPP1,I,0.2604916300439703,0.10992251009452704
TPP1,II,-0.11557320866185594,0.2504757269075067
TPP2,I,-0.13543111031088298,-0.010696178266690354
TPP2,II,0.035853943306778824,-0.021204556573068523
TPPP,I,-0.3936572774319543,-0.21675396643414255
TPPP,II,-0.2394331598750985,-0.04223256973175612
TPPP3,I,0.8447196394861517,0.7040546901082305
TPPP3,II,0.4577279434732609,0.8623773973075476
TPRKB,I,-0.11051677638930046,-0.010308972940845873
TPRKB,II,-0.36398113494121126,0.09392596157982307
TPSB2,I,-0.04644656557489719,0.0222536119881977
TPSB2,II,0.35586647518207126,-0.13177155818200767
TPT1,I,-0.07333377943598254,-0.026527314270316047
TPT1,II,-0.2092221152003717,-0.10734507619002691
TRAP1,I,-0.11268069992505277,0.048380265179834195
TRAP1,II,0.16342995450209252,-0.12078772500059272
TRAPPC3,I,-0.10852211434056969,0.06123000594961458
TRAPPC3,II,0.061392025194543454,0.043223320987717084
TRIM28,I,0.1017183193338207,0.21287811694536277
TRIM28,II,0.11980133363681074,-0.027186196933678335
TRIM54,I,0.054337771463967045,0.28477764872147754
TRIM54,II,0.4839062746330298,0.18521423390530675
TRIM63,I,0.2242259995566851,0.3803700183697824
TRIM63,II,0.3144590933773923,0.2903053122487696
TRIM72,I,-0.1432416606270007,0.026054580563469952
TRIM72,II,0.042648816970581205,-0.06861827208210247
TRIP10,I,0.07464759212600976,0.10374674232961158
TRIP10,II,-0.007938422557338232,0.021095358066654708
TRMT10C,I,-0.023111253331522974,0.12704848752378695
TRMT10C,II,1.6383295678797555e-4,-0.09813043394580538
TRMT112,I,-0.19663488444067787,-0.030129680877831584
TRMT112,II,-0.1801493133604334,0.04865162665920923
TROVE2,I,0.2684753864728326,0.28305528447258005
TROVE2,II,0.355689266434438,0.24540811201712254
TSC22D1,I,0.13349794001474594,-0.12337204893676453
TSC22D1,II,0.04964671986472643,-0.17836074485193856
TSFM,I,-0.29687652591349767,-0.033038536627597516
TSFM,II,-0.15849582215308722,-0.08747407281817028
TSG101,I,-0.05511313293439309,-0.20026868504742829
TSG101,II,0.5026023786392282,-0.19454239335088852
TSNAX,I,0.052653994616974543,0.09363598184326456
TSNAX,II,-0.12082080678845442,-0.013294756760004895
TST,I,-0.1953988506212642,-0.06547065437823313
TST,II,-0.12282736517817905,-0.18674962046803825
TSTD1,I,0.5724353481060511,-0.45646099829981956
TSTD1,II,-0.1481549102240244,0.14296010211948365
TTC1,I,0.4153393378266012,0.09249325829430055
TTC1,II,0.02227682871433445,0.14980949768930696
TTC37,I,-0.12898109788832177,-0.21856165934057886
TTC37,II,-0.07846452295254269,-0.007691082114342625
TTN,I,0.17739740315509017,-0.2366660962923617
TTN,II,-0.8557371305800161,0.08056929149720515
TTR,I,0.21343467810311825,0.09591368509181837
TTR,II,0.1920328853816704,0.053666925790315734
TUBA1B,I,0.9784336377566605,0.37328220761448844
TUBA1B,II,0.48717302913315175,0.26858464373714863
TUBA4A,I,0.29022076052626034,0.18696593845132845
TUBA4A,II,0.3540276680454526,0.17062216507924552
TUBA8,I,-0.4043208660694934,0.11055438259340769
TUBA8,II,0.07795084076611847,0.0567002640894958
TUBB,I,0.3745949097774585,0.2514679859782081
TUBB,II,0.4616801748893504,0.24122299085295987
TUBB2A,I,0.9139361580855159,0.2515517599090554
TUBB2A,II,0.2420277679705849,0.2655783572709575
TUBB2B,I,0.7168783683580967,0.404608270609006
TUBB2B,II,0.45629378129989084,0.5413800448076475
TUBB4A,I,1.2962967788984803,0.08199085411357743
TUBB4A,II,0.2913568899984091,0.4530325999257239
TUBB4B,I,0.2521753391051312,0.16749698612793104
TUBB4B,II,0.27048726472764306,0.1502516630402928
TUFM,I,-0.317682831978679,0.011599094686829403
TUFM,II,0.004294846814189679,-0.1822740091293551
TWF2,I,0.09963076895363265,-0.058361717244926226
TWF2,II,0.08452012929044761,-0.1989502466725074
TXLNB,I,-0.10285052391068993,-0.0420760625352051
TXLNB,II,0.06903002629846466,-0.0976015184407717
TXN,I,0.2996335136818179,-0.030101267482889736
TXN,II,-0.1730019348470404,0.02089649808832572
TXN2,I,-0.39743619795890517,-0.1703883903367346
TXN2,II,-0.19492085986202,-0.3051184812015393
TXNDC12,I,0.23894087579108816,0.046739572272083106
TXNDC12,II,-0.00855404139743654,0.020383563847820696
TXNDC17,I,-0.1182519813712687,0.18585473210778133
TXNDC17,II,0.04056014936476493,0.16609027853181635
TXNDC5,I,0.6319492841363944,-0.13994049470633083
TXNDC5,II,0.006272643573803448,0.1309600002345566
TXNL1,I,-0.06527747456112211,0.1951481496229515
TXNL1,II,0.13880128206377385,0.09881553768345934
TXNRD1,I,-0.16979613760295642,0.07971596318940194
TXNRD1,II,-0.016854119998054307,0.00857824393617109
TXNRD2,I,-0.5552912367400964,0.04527741301574473
TXNRD2,II,-0.3919983479405591,-0.16802376888348336
TYMP,I,0.16985488770650292,-0.09542016769887196
TYMP,II,-0.9932742806652615,0.37361086528362053
U2AF2,I,0.2906489516117663,0.1492429179823787
U2AF2,II,-0.2645491859658544,0.16331451733271618
UBA1,I,0.07267364896549441,0.1809324401882189
UBA1,II,0.0896760448460594,0.14316251471263466
UBA3,I,0.044136483136465135,-0.10235497217394236
UBA3,II,0.14303805609591835,0.012886479349640378
UBA6,I,0.3493005690780328,0.06822863608385027
UBA6,II,-0.08779324612082373,0.1798825396275691
UBAC1,I,-0.17947543577111524,0.05080654771986108
UBAC1,II,0.18974024086241803,0.008169431563759488
UBAP2,I,-0.4850658554687026,-0.22227688642401175
UBAP2,II,-0.33216518854608656,0.2988432291316241
UBAP2L,I,-0.12018444633237861,0.03277502854269716
UBAP2L,II,-0.06805833756421162,0.037252954334930845
UBE2D3,I,-0.033856550185045485,0.42731578862505004
UBE2D3,II,0.25055422119760884,-0.13010616375144046
UBE2D4,I,-0.4495108879367284,-0.014790810089207972
UBE2D4,II,-0.7537716840122073,-0.1036478868353492
UBE2G1,I,0.17945789320682362,0.0714315091302069
